order_id,order_date,customer_id,region,state,segment,category,product,sales_channel,payment_method,quantity,unit_price,discount,gross_sales,discount_amount,sales,cost,profit,profit_margin,shipping_cost,delivery_days,customer_rating
ORD00679,2024-06-04,CUST0601,West,Rajasthan,Small Business,Office Supplies,Notebook,Store,UPI,3,995.02,0.05,2985.06,149.25,2835.81,2019.37,816.44,0.2879,173.93,10,4.0
ORD00680,2025-05-21,CUST0247,South,Andhra Pradesh,Corporate,Office Supplies,Stapler,Partner,Credit Card,9,833.45,0.05,7501.05,375.05,7126.0,4505.87,2620.12,0.3677,54.84,5,4.1
ORD00681,2022-07-22,CUST0536,South,Tamil Nadu,Corporate,Furniture,Desk,Online,Net Banking,10,476.48,0.1,4764.8,476.48,4288.32,3275.88,1012.44,0.2361,125.09,5,4.0
ORD00682,2024-02-03,CUST0665,East,Odisha,Consumer,Clothing,Jeans,Online,Debit Card,6,576.02,0.25,3456.12,864.03,2592.09,1790.25,801.84,0.3093,38.0,6,5.0
ORD00683,2025-06-06,CUST0844,East,Jharkhand,Consumer,Electronics,Headphones,Store,Net Banking,2,483.82,0.1,967.64,96.76,870.88,629.01,241.86,0.2777,167.4,5,4.5
ORD00684,2025-06-04,CUST0862,South,Telangana,Consumer,Electronics,Tablet,Partner,UPI,9,1377.48,,12397.32,0.0,12397.32,7749.55,4647.77,0.3749,49.14,8,4.4
ORD00685,2025-11-26,CUST0243,South,Andhra Pradesh,Consumer,Home Appliances,Blender,Online,UPI,2,1242.53,0.2,2485.06,497.01,1988.05,1530.43,457.62,0.2302,21.93,4,3.6
ORD00686,2022-02-16,CUST0710,South,Tamil Nadu,Small Business,Home Appliances,Blender,Partner,Debit Card,7,875.33,0.05,6127.31,306.37,5820.94,4182.66,1638.28,0.2814,110.28,3,3.9
ORD00687,2025-06-10,CUST0030,West,Goa,Consumer,Furniture,Desk,Partner,Debit Card,1,1369.68,0.15,1369.68,205.45,1164.23,911.4,252.83,0.2172,85.48,3,4.0
ORD00688,2025-08-21,CUST0481,West,Goa,Consumer,Office Supplies,File Folder,Partner,Net Banking,5,1331.32,0.15,6656.6,998.49,5658.11,3356.32,2301.79,0.4068,121.39,2,4.4
ORD00689,2025-03-12,CUST0719,West,Goa,Corporate,Electronics,Laptop,Partner,Credit Card,7,1392.63,0.15,9748.41,1462.26,8286.15,5409.02,2877.12,0.3472,118.13,8,3.8
ORD00690,2025-12-09,CUST0221,Central,Madhya Pradesh,Consumer,Furniture,Sofa,Partner,Cash,3,344.33,0.15,1032.99,154.95,878.04,509.72,368.33,0.4195,196.4,7,3.8
ORD00691,2025-10-28,CUST0566,East,West Bengal,Consumer,Home Appliances,Coffee Maker,Store,UPI,4,1080.49,0.15,4321.96,648.29,3673.67,2234.3,1439.37,0.3918,210.4,6,4.5
ORD00692,2025-07-06,CUST0371,North,Delhi,Corporate,Home Appliances,Vacuum Cleaner,Store,Debit Card,5,919.7,0.15,4598.5,689.78,3908.72,2566.19,1342.54,0.3435,55.66,2,4.9
ORD00693,2023-10-18,CUST0078,North,Haryana,Corporate,Electronics,Monitor,Online,UPI,3,1104.74,0.1,3314.22,331.42,2982.8,2361.0,621.8,0.2085,156.83,2,2.7
ORD00694,2023-04-16,CUST0120,South,Tamil Nadu,Corporate,Home Appliances,Coffee Maker,Online,Credit Card,6,406.12,0.15,2436.72,365.51,2071.21,1450.68,620.53,0.2996,268.96,10,4.5
ORD00695,2024-08-28,CUST0793,Central,Madhya Pradesh,Consumer,Home Appliances,Coffee Maker,Online,UPI,3,1046.79,0.15,3140.37,471.06,2669.31,1706.23,963.08,0.3608,61.55,1,3.8
ORD00696,2024-11-01,CUST0749,East,Bihar,Consumer,Clothing,T-Shirt,Online,Cash,8,623.6,0.05,4988.8,249.44,4739.36,3562.4,1176.96,0.2483,290.72,10,4.4
ORD00697,2025-09-15,CUST0510,South,Telangana,Corporate,Office Supplies,Pens,Online,Credit Card,7,1253.63,0.05,8775.41,438.77,8336.64,4629.46,3707.18,0.4447,25.42,2,3.9
ORD00698,2024-01-06,CUST0893,South,Telangana,Consumer,Home Appliances,Air Cooler,Partner,UPI,1,1196.12,0.05,1196.12,59.81,1136.31,738.52,397.8,0.3501,47.92,9,3.8
ORD00699,2024-02-23,CUST0773,East,Jharkhand,Corporate,Clothing,Jeans,Store,Debit Card,2,328.87,0.1,657.74,65.77,591.97,421.61,170.35,0.2878,69.72,1,4.1
ORD00700,2024-08-25,CUST0514,West,Rajasthan,Small Business,Furniture,Desk,Online,UPI,4,288.03,0.0,1152.12,0.0,1152.12,815.1,337.02,0.2925,151.54,10,3.1
ORD00701,2022-12-24,CUST0367,North,Punjab,Consumer,Home Appliances,Microwave,Store,Credit Card,5,1080.83,0.15,5404.15,810.62,4593.53,3279.97,1313.56,0.286,103.76,4,3.4
ORD00702,2024-08-29,CUST0080,Central,Chhattisgarh,Consumer,Furniture,Office Chair,Online,UPI,10,832.46,0.0,8324.6,0.0,8324.6,5053.91,3270.69,0.3929,137.09,2,3.7
ORD00703,2025-12-02,CUST0359,East,Bihar,Consumer,Home Appliances,Vacuum Cleaner,Online,Cash,4,842.45,0.0,3369.8,0.0,3369.8,2160.08,1209.72,0.359,283.43,5,4.0
ORD00704,2023-10-30,CUST0191,North,Punjab,Corporate,Electronics,Headphones,Partner,Credit Card,4,1132.49,0.0,4529.96,0.0,4529.96,3630.87,899.09,0.1985,115.59,10,4.7
ORD00705,2023-01-08,CUST0636,Central,Madhya Pradesh,Consumer,Clothing,Shoes,Online,UPI,9,1284.63,0.1,11561.67,1156.17,10405.5,8459.4,1946.11,0.187,257.47,8,4.5
ORD00706,2024-10-28,CUST0694,North,Uttar Pradesh,Consumer,Clothing,Backpack,Store,UPI,4,369.86,0.05,1479.44,73.97,1405.47,891.42,514.05,0.3657,40.39,1,3.9
ORD00707,2025-02-19,CUST0934,Central,Chhattisgarh,Small Business,Electronics,Laptop,Online,UPI,4,839.98,0.05,3359.92,168.0,3191.92,2311.0,880.92,0.276,247.34,9,3.3
ORD00708,2025-10-03,CUST0636,Central,Madhya Pradesh,Consumer,Office Supplies,Printer Paper,Online,UPI,4,1246.0,0.2,4984.0,996.8,3987.2,2452.73,1534.47,0.3848,272.44,7,4.0
ORD00709,2023-11-07,CUST0017,West,Goa,Consumer,Clothing,Jeans,Store,UPI,2,1311.1,0.15,2622.2,393.33,2228.87,1447.66,781.21,0.3505,99.8,5,4.3
ORD00710,2022-03-31,CUST0031,West,Gujarat,Corporate,Furniture,Bookshelf,Online,Credit Card,8,441.8,0.2,3534.4,706.88,2827.52,2160.03,667.49,0.2361,173.19,5,3.7
ORD00711,2023-11-29,CUST0897,South,Tamil Nadu,Consumer,Clothing,Jeans,Partner,Cash,4,169.67,0.1,678.68,67.87,610.81,418.6,192.21,0.3147,72.41,9,3.8
ORD00712,2025-09-01,CUST0134,Central,Chhattisgarh,Corporate,Office Supplies,Stapler,Online,Net Banking,5,360.74,0.2,1803.7,360.74,1442.96,1124.63,318.33,0.2206,45.44,9,
ORD00713,2025-04-16,CUST0223,East,Jharkhand,Corporate,Furniture,Sofa,Online,Credit Card,8,1419.07,0.15,11352.56,1702.88,9649.68,6945.45,2704.23,0.2802,235.71,2,4.1
ORD00714,2023-06-24,CUST0070,West,Rajasthan,Consumer,Furniture,Office Chair,Partner,Debit Card,4,701.78,0.25,2807.12,701.78,2105.34,1515.44,589.9,0.2802,196.35,8,4.0
ORD00715,2024-01-02,CUST0804,Central,Madhya Pradesh,Small Business,Electronics,Monitor,Partner,Net Banking,5,636.58,0.0,3182.9,0.0,3182.9,1779.71,1403.19,0.4409,230.63,5,4.0
ORD00716,2024-05-18,CUST0392,Central,Chhattisgarh,Consumer,Home Appliances,Blender,Online,Cash,5,34.43,0.0,172.15,0.0,172.15,129.53,42.62,0.2476,143.11,2,4.8
ORD00717,2022-02-10,CUST0093,West,Rajasthan,Small Business,Electronics,Laptop,Online,Cash,6,90.76,0.0,544.56,0.0,544.56,443.28,101.28,0.186,89.89,9,2.9
ORD00718,2024-01-10,CUST0073,South,Tamil Nadu,Consumer,Home Appliances,Coffee Maker,Store,Net Banking,7,1008.01,0.2,7056.07,1411.21,5644.86,3825.62,1819.24,0.3223,139.52,4,4.2
ORD00719,2023-05-17,CUST0982,Central,Madhya Pradesh,Consumer,Electronics,Tablet,Online,Credit Card,3,890.89,0.1,2672.67,267.27,2405.4,1425.96,979.44,0.4072,38.14,5,2.9
ORD00720,2024-08-16,CUST0138,West,Rajasthan,Consumer,Home Appliances,Blender,Online,Cash,10,869.66,,8696.6,869.66,7826.94,6369.44,1457.5,0.1862,99.39,7,3.7
ORD00721,2025-03-14,CUST0024,Central,Madhya Pradesh,Consumer,Clothing,Jeans,Store,Net Banking,3,178.83,0.1,536.49,53.65,482.84,303.39,179.46,0.3717,103.31,2,3.0
ORD00722,2025-05-09,CUST0447,West,Maharashtra,Corporate,Furniture,Desk,Store,Debit Card,9,537.81,0.15,4840.29,726.04,4114.25,2717.39,1396.85,0.3395,220.07,5,4.2
ORD00723,2024-07-17,CUST0168,South,Telangana,Corporate,Home Appliances,Air Cooler,Online,Debit Card,1,1221.35,0.2,1221.35,244.27,977.08,557.8,419.28,0.4291,34.88,8,2.7
ORD00724,2023-04-06,CUST0770,South,Tamil Nadu,Corporate,Clothing,Jeans,Online,UPI,10,274.74,0.15,2747.4,412.11,2335.29,1354.3,980.99,0.4201,88.68,1,
ORD00725,2024-01-02,CUST0276,East,West Bengal,Consumer,Office Supplies,File Folder,Partner,UPI,8,1325.79,0.15,10606.32,1590.95,9015.37,5485.61,3529.76,0.3915,97.45,8,4.0
ORD00726,2024-01-22,CUST0977,West,Gujarat,Consumer,Electronics,Smartphone,Store,,10,195.4,0.05,1954.0,97.7,1856.3,1295.86,560.44,0.3019,174.38,2,4.0
ORD00727,2024-07-13,CUST0289,South,Andhra Pradesh,Corporate,Office Supplies,Pens,Store,Credit Card,3,266.19,0.1,798.57,79.86,718.71,503.53,215.18,0.2994,88.51,4,4.9
ORD00728,2024-06-27,CUST0014,East,Odisha,Consumer,Clothing,Backpack,Online,Credit Card,5,724.46,0.2,3622.3,724.46,2897.84,2068.15,829.69,0.2863,57.08,3,5.0
ORD00729,2025-06-30,CUST0480,South,Andhra Pradesh,Corporate,Office Supplies,Pens,Online,Debit Card,3,1418.77,0.15,4256.31,638.45,3617.86,2560.11,1057.75,0.2924,92.23,2,3.1
ORD00730,2023-01-25,CUST0438,West,Maharashtra,Corporate,Office Supplies,File Folder,Online,Debit Card,10,504.38,0.15,5043.8,756.57,4287.23,2931.24,1355.99,0.3163,138.13,10,3.6
ORD00731,2024-06-01,CUST0055,East,Bihar,Consumer,Clothing,T-Shirt,Online,Net Banking,1,992.45,0.0,992.45,0.0,992.45,760.78,231.67,0.2334,167.13,10,3.7
ORD00732,2022-09-13,CUST0293,North,Uttar Pradesh,Corporate,Furniture,Cabinet,Online,Credit Card,10,889.18,0.0,8891.8,0.0,8891.8,7132.58,1759.22,0.1978,30.24,2,4.6
ORD00733,2023-12-10,CUST0728,North,Uttar Pradesh,Corporate,Home Appliances,Coffee Maker,Online,Cash,5,237.19,0.0,1185.95,0.0,1185.95,738.65,447.3,0.3772,106.75,10,3.8
ORD00734,2023-03-26,CUST0361,North,Haryana,Corporate,Electronics,Monitor,Store,Net Banking,8,383.53,0.1,3068.24,306.82,2761.42,1615.85,1145.57,0.4148,233.97,6,2.8
ORD00735,2022-01-10,CUST0084,East,Bihar,Consumer,Home Appliances,Vacuum Cleaner,Store,Cash,5,1396.28,0.1,6981.4,698.14,6283.26,4176.95,2106.31,0.3352,187.33,3,4.5
ORD00736,2024-04-03,CUST0369,North,Uttar Pradesh,Consumer,Electronics,Tablet,Online,UPI,4,289.47,0.2,1157.88,231.58,926.3,516.08,410.23,0.4429,147.69,10,
ORD00737,2024-03-08,CUST0902,North,Uttar Pradesh,Consumer,Home Appliances,Coffee Maker,Store,Credit Card,9,1047.09,0.15,9423.81,1413.57,8010.24,6316.04,1694.2,0.2115,146.83,4,4.9
ORD00738,2025-06-19,CUST0161,Central,Madhya Pradesh,Consumer,Office Supplies,Stapler,Store,Debit Card,1,1447.57,0.05,1447.57,72.38,1375.19,845.36,529.83,0.3853,123.29,4,4.2
ORD00739,2025-06-28,CUST0896,Central,Chhattisgarh,Consumer,Furniture,Office Chair,Online,Credit Card,5,192.47,0.0,962.35,0.0,962.35,672.02,290.33,0.3017,115.77,2,4.5
ORD00740,2024-05-26,CUST0306,East,West Bengal,Small Business,Office Supplies,Notebook,Online,Cash,1,607.79,0.15,607.79,91.17,516.62,300.2,216.43,0.4189,132.18,4,4.4
ORD00741,2024-10-25,CUST0476,Central,Chhattisgarh,Corporate,Furniture,Desk,Store,Debit Card,6,347.54,0.1,2085.24,208.52,1876.72,1312.54,564.18,0.3006,263.38,2,3.4
ORD00742,2025-02-16,CUST0459,North,Uttar Pradesh,Corporate,Clothing,Backpack,Online,UPI,10,344.02,0.15,3440.2,516.03,2924.17,1639.08,1285.09,0.4395,151.27,4,2.7
ORD00743,2024-10-12,CUST0740,West,Rajasthan,Consumer,Electronics,Tablet,Online,Net Banking,9,191.69,0.1,1725.21,172.52,1552.69,1176.28,376.41,0.2424,207.4,8,5.0
ORD00744,2023-01-09,CUST0596,West,Gujarat,Small Business,Electronics,Tablet,Online,Cash,2,979.58,0.0,1959.16,0.0,1959.16,1582.93,376.23,0.192,246.2,9,4.4
ORD00745,2024-12-24,CUST0710,East,Odisha,Consumer,Clothing,Backpack,Online,Net Banking,4,1123.32,0.0,4493.28,0.0,4493.28,2843.72,1649.56,0.3671,140.95,4,3.4
ORD00746,2022-05-26,CUST0200,South,Tamil Nadu,Corporate,Home Appliances,Microwave,Partner,UPI,8,1020.04,0.05,8160.32,408.02,7752.3,4804.24,2948.06,0.3803,254.97,4,2.4
ORD00747,2022-08-12,CUST0979,East,Odisha,Small Business,Clothing,Jacket,Store,UPI,3,1388.11,0.05,4164.33,208.22,3956.11,2654.39,1301.72,0.329,297.95,7,4.9
ORD00748,2025-06-16,CUST0335,South,Tamil Nadu,Corporate,Clothing,Shoes,Online,UPI,7,231.33,0.15,1619.31,242.9,1376.41,987.43,388.98,0.2826,161.17,1,4.1
ORD00749,2022-06-26,CUST0342,West,Maharashtra,Small Business,Furniture,Bookshelf,Partner,Credit Card,7,489.97,0.1,3429.79,342.98,3086.81,1855.23,1231.58,0.399,132.77,7,4.7
ORD00750,2024-05-02,CUST0179,North,Punjab,Corporate,Clothing,Jacket,Store,Net Banking,2,526.69,0.25,1053.38,263.35,790.04,605.87,184.16,0.2331,245.62,9,4.3
ORD00751,2025-07-29,CUST0450,North,Delhi,Consumer,Electronics,Laptop,Store,UPI,10,359.64,0.2,3596.4,719.28,2877.12,1736.64,1140.48,0.3964,201.77,4,3.6
ORD00752,2022-03-04,CUST0701,North,Haryana,Consumer,Office Supplies,Stapler,Online,Credit Card,4,226.17,0.1,904.68,90.47,814.21,449.02,365.19,0.4485,191.69,2,3.6
ORD00753,2025-05-25,CUST0156,South,Tamil Nadu,Consumer,Furniture,Cabinet,Store,Cash,1,737.75,0.1,737.75,73.78,663.98,459.17,204.8,0.3085,268.11,4,3.9
ORD00754,2024-04-06,CUST0740,East,Odisha,Consumer,Furniture,Office Chair,Online,UPI,8,1254.14,0.15,10033.12,1504.97,8528.15,4955.63,3572.52,0.4189,201.85,2,4.0
ORD00755,2024-03-05,CUST0868,North,Delhi,Corporate,Home Appliances,Microwave,Online,Net Banking,10,1432.49,0.0,14324.9,0.0,14324.9,10579.29,3745.61,0.2615,199.64,10,3.4
ORD00756,2023-11-20,CUST0172,Central,Chhattisgarh,Consumer,Office Supplies,Stapler,Online,Net Banking,10,207.07,0.25,2070.7,517.67,1553.02,924.39,628.64,0.4048,77.93,7,3.9
ORD00757,2022-04-15,CUST0978,South,Karnataka,Small Business,Furniture,Desk,Online,Net Banking,9,1237.39,0.1,11136.51,1113.65,10022.86,7724.54,2298.31,0.2293,212.7,6,4.5
ORD00758,2025-01-27,CUST0396,North,Delhi,Consumer,Clothing,T-Shirt,Online,Credit Card,1,1239.5,,1239.5,247.9,991.6,671.31,320.29,0.323,275.64,2,4.0
ORD00759,2023-05-26,CUST0211,West,Goa,Consumer,Furniture,Bookshelf,Online,Credit Card,7,592.63,0.25,4148.41,1037.1,3111.31,2186.92,924.38,0.2971,181.38,6,4.4
ORD00760,2023-01-20,CUST0569,North,Haryana,Small Business,Furniture,Bookshelf,Store,,1,178.39,0.1,178.39,17.84,160.55,96.39,64.16,0.3996,272.94,9,4.2
ORD00761,2023-02-09,CUST0666,West,Maharashtra,Consumer,Furniture,Cabinet,Online,Net Banking,1,1485.16,0.0,1485.16,0.0,1485.16,875.66,609.5,0.4104,115.08,8,4.7
ORD00762,2024-04-02,CUST0025,West,Gujarat,Corporate,Home Appliances,Microwave,Store,UPI,9,988.56,0.1,8897.04,889.7,8007.34,5768.88,2238.46,0.2796,31.92,9,4.3
ORD00763,2023-06-02,CUST0476,South,Telangana,Corporate,Furniture,Cabinet,Store,Debit Card,10,1473.56,0.1,14735.6,1473.56,13262.04,8208.86,5053.18,0.381,144.64,5,3.4
ORD00764,2023-04-21,CUST0783,North,Haryana,Consumer,Furniture,Office Chair,Online,Credit Card,10,733.23,0.15,7332.3,1099.84,6232.46,4077.27,2155.18,0.3458,21.11,10,3.1
ORD00765,2023-12-10,CUST0202,South,Tamil Nadu,Consumer,Home Appliances,Air Cooler,Online,Cash,6,601.86,0.0,3611.16,0.0,3611.16,2453.61,1157.55,0.3205,63.35,2,5.0
ORD00766,2024-02-10,CUST0871,North,Delhi,Consumer,Office Supplies,Notebook,Partner,Credit Card,1,382.07,0.1,382.07,38.21,343.86,210.44,133.42,0.388,73.37,5,3.4
ORD00767,2025-12-31,CUST0610,North,Uttar Pradesh,Corporate,Electronics,Smartphone,Online,Credit Card,7,1475.6,0.2,10329.2,2065.84,8263.36,6319.52,1943.84,0.2352,169.47,10,
ORD00768,2024-11-12,CUST0589,South,Andhra Pradesh,Corporate,Home Appliances,Vacuum Cleaner,Store,UPI,3,391.09,0.25,1173.27,293.32,879.95,707.17,172.78,0.1964,285.98,3,4.0
ORD00769,2024-09-23,CUST0464,South,Telangana,Consumer,Home Appliances,Air Cooler,Store,Credit Card,10,50.29,0.0,502.9,0.0,502.9,335.24,167.66,0.3334,25.55,4,3.6
ORD00770,2023-11-08,CUST0437,East,Jharkhand,Corporate,Furniture,Bookshelf,Online,Cash,4,776.02,0.2,3104.08,620.82,2483.26,1980.99,502.27,0.2023,86.27,7,4.7
ORD00771,2023-12-15,CUST0872,West,Goa,Consumer,Furniture,Cabinet,Online,Credit Card,4,574.92,0.0,2299.68,0.0,2299.68,1812.89,486.79,0.2117,291.45,2,4.0
ORD00772,2022-03-24,CUST0479,East,Odisha,Corporate,Electronics,Headphones,Online,Credit Card,8,403.15,0.15,3225.2,483.78,2741.42,1630.69,1110.73,0.4052,266.86,6,3.1
ORD00773,2025-03-14,CUST0833,North,Uttar Pradesh,Small Business,Furniture,Desk,Partner,UPI,1,957.39,0.05,957.39,47.87,909.52,542.81,366.71,0.4032,253.76,1,4.2
ORD00774,2025-01-13,CUST0369,North,Punjab,Small Business,Clothing,Jacket,Store,UPI,8,555.94,0.25,4447.52,1111.88,3335.64,2264.56,1071.08,0.3211,45.7,10,3.9
ORD00775,2025-01-06,CUST0379,Central,Madhya Pradesh,Corporate,Furniture,Office Chair,Partner,Credit Card,9,612.34,0.15,5511.06,826.66,4684.4,3241.52,1442.88,0.308,200.35,3,4.3
ORD00776,2023-04-02,CUST0111,East,Jharkhand,Consumer,Furniture,Office Chair,Online,UPI,7,49.22,0.05,344.54,17.23,327.31,210.17,117.14,0.3579,76.88,7,5.0
ORD00777,2022-01-01,CUST0123,Central,Madhya Pradesh,Small Business,Clothing,T-Shirt,Online,Debit Card,1,889.77,0.05,889.77,44.49,845.28,536.32,308.96,0.3655,202.29,5,3.6
ORD00778,2022-02-20,CUST0054,South,Telangana,Consumer,Electronics,Headphones,Online,Net Banking,7,196.28,0.05,1373.96,68.7,1305.26,869.92,435.35,0.3335,139.71,8,3.2
ORD00779,2023-11-16,CUST0471,West,Goa,Corporate,Clothing,Jeans,Partner,Credit Card,6,332.5,0.15,1995.0,299.25,1695.75,1248.8,446.95,0.2636,197.99,7,5.0
ORD00780,2023-12-18,CUST0206,East,Jharkhand,Consumer,Home Appliances,Blender,Online,Cash,5,1079.92,0.2,5399.6,1079.92,4319.68,2474.25,1845.43,0.4272,140.08,7,3.3
ORD00781,2023-03-25,CUST0167,South,Tamil Nadu,Small Business,Clothing,Jeans,Online,UPI,5,480.17,0.15,2400.85,360.13,2040.72,1513.92,526.8,0.2581,274.16,1,5.0
ORD00782,2024-05-30,CUST0990,East,Jharkhand,Corporate,Office Supplies,Pens,Partner,Credit Card,1,257.37,0.15,257.37,38.61,218.76,175.03,43.73,0.1999,27.09,1,5.0
ORD00783,2023-05-03,CUST0435,East,Odisha,Corporate,Home Appliances,Air Cooler,Online,Credit Card,6,872.47,0.15,5234.82,785.22,4449.6,3364.55,1085.05,0.2439,73.64,6,3.8
ORD00784,2022-02-03,CUST0788,South,Andhra Pradesh,Consumer,Furniture,Office Chair,Store,UPI,4,334.13,0.25,1336.52,334.13,1002.39,603.19,399.2,0.3982,253.24,8,4.7
ORD00785,2025-10-03,CUST0960,South,Andhra Pradesh,Corporate,Home Appliances,Vacuum Cleaner,Online,Credit Card,1,417.4,0.15,417.4,62.61,354.79,203.51,151.28,0.4264,226.29,3,3.4
ORD00786,2022-04-05,CUST0601,West,Gujarat,Corporate,Electronics,Smartphone,Online,Debit Card,8,937.69,0.05,7501.52,375.08,7126.44,4863.1,2263.34,0.3176,72.16,8,4.3
ORD00787,2024-12-31,CUST0011,Central,Chhattisgarh,Corporate,Electronics,Laptop,Partner,Credit Card,8,1113.69,0.15,8909.52,1336.43,7573.09,6120.8,1452.29,0.1918,54.0,8,4.6
ORD00788,2022-06-03,CUST0383,South,Tamil Nadu,Consumer,Clothing,Shoes,Store,UPI,4,1113.39,0.05,4453.56,222.68,4230.88,3262.63,968.25,0.2289,107.15,1,3.4
ORD00789,2022-09-07,CUST0474,South,Andhra Pradesh,Consumer,Home Appliances,Coffee Maker,Online,UPI,7,731.13,0.25,5117.91,1279.48,3838.43,2694.34,1144.09,0.2981,154.92,5,4.8
ORD00790,2023-11-05,CUST0509,North,Haryana,Consumer,Furniture,Desk,Online,Credit Card,3,689.63,0.05,2068.89,103.44,1965.45,1156.87,808.57,0.4114,33.14,9,4.6
ORD00791,2023-03-14,CUST0564,West,Rajasthan,Consumer,Electronics,Smartphone,Online,UPI,8,1184.65,0.05,9477.2,473.86,9003.34,6687.1,2316.24,0.2573,256.76,10,5.0
ORD00792,2022-04-28,CUST0725,South,Andhra Pradesh,Consumer,Furniture,Desk,Store,Net Banking,7,301.66,0.05,2111.62,105.58,2006.04,1543.67,462.37,0.2305,165.87,10,4.1
ORD00793,2024-02-10,CUST0054,Central,Madhya Pradesh,Consumer,Office Supplies,Printer Paper,Online,Credit Card,5,241.02,0.15,1205.1,180.76,1024.34,822.0,202.34,0.1975,277.46,3,2.6
ORD00794,2025-08-22,CUST0247,South,Karnataka,Consumer,Electronics,Laptop,Store,Net Banking,5,1002.07,0.0,5010.35,0.0,5010.35,3583.76,1426.59,0.2847,111.2,9,4.1
ORD00795,2022-09-25,CUST0581,South,Tamil Nadu,Consumer,Clothing,Shoes,Online,UPI,9,623.12,0.25,5608.08,1402.02,4206.06,2897.58,1308.48,0.3111,33.67,9,3.9
ORD00796,2024-12-13,CUST0519,West,Goa,Consumer,Office Supplies,Pens,Store,Cash,6,1069.35,0.05,6416.1,320.8,6095.29,4371.42,1723.88,0.2828,263.98,1,4.7
ORD00797,2022-08-24,CUST0140,West,Gujarat,Small Business,Home Appliances,Microwave,Online,Credit Card,6,396.05,0.05,2376.3,118.82,2257.48,1816.55,440.94,0.1953,61.89,2,3.2
ORD00798,2023-01-24,CUST0898,East,West Bengal,Consumer,Furniture,Sofa,Store,Cash,2,497.43,0.0,994.86,0.0,994.86,715.9,278.96,0.2804,113.98,3,5.0
ORD00799,2024-09-16,CUST0871,South,Telangana,Consumer,Electronics,Monitor,Online,UPI,5,1346.57,0.05,6732.85,336.64,6396.21,3962.77,2433.44,0.3805,150.02,4,4.1
ORD00800,2024-02-02,CUST0405,Central,Chhattisgarh,Consumer,Office Supplies,Printer Paper,Online,UPI,4,641.16,0.1,2564.64,256.46,2308.18,1665.95,642.22,0.2782,157.74,5,4.9
ORD00801,2023-02-05,CUST0506,North,Haryana,Corporate,Office Supplies,Stapler,Partner,UPI,10,892.57,0.05,8925.7,446.29,8479.42,6677.8,1801.61,0.2125,26.57,5,3.0
ORD00802,2023-09-16,CUST0224,Central,Chhattisgarh,Small Business,Electronics,Smartphone,Online,Credit Card,3,173.42,0.05,520.26,26.01,494.25,347.5,146.75,0.2969,167.49,10,3.9
ORD00803,2024-02-06,CUST0581,North,Punjab,Consumer,Home Appliances,Air Cooler,Online,Cash,9,280.56,0.0,2525.04,0.0,2525.04,1731.49,793.55,0.3143,41.57,5,5.0
ORD00804,2025-08-19,CUST0347,West,Goa,Consumer,Home Appliances,Coffee Maker,Online,UPI,7,68.29,0.05,478.03,23.9,454.13,339.69,114.44,0.252,111.52,3,3.5
ORD00805,2024-07-07,CUST0863,West,Gujarat,Small Business,Clothing,Jeans,Online,Credit Card,4,645.19,0.15,2580.76,387.11,2193.65,1598.0,595.65,0.2715,293.13,6,3.2
ORD00806,2025-05-15,CUST0374,South,Telangana,Consumer,Home Appliances,Blender,Store,Credit Card,9,1483.55,0.1,13351.95,1335.2,12016.76,6793.14,5223.62,0.4347,98.5,4,4.0
ORD00807,2025-06-06,CUST0204,Central,Chhattisgarh,Consumer,Clothing,Jeans,Online,Credit Card,9,1312.7,0.05,11814.3,590.72,11223.58,8370.93,2852.65,0.2542,247.6,9,4.6
ORD00808,2024-05-02,CUST0633,North,Punjab,Consumer,Office Supplies,Notebook,Store,UPI,7,954.87,0.05,6684.09,334.2,6349.89,4191.17,2158.72,0.34,162.89,2,3.8
ORD00809,2023-08-01,CUST0292,South,Telangana,Consumer,Electronics,Monitor,Store,UPI,5,1293.73,0.1,6468.65,646.86,5821.78,4680.96,1140.82,0.196,76.68,1,3.9
ORD00810,2022-03-16,CUST0277,East,Odisha,Small Business,Home Appliances,Blender,Store,UPI,9,897.34,0.05,8076.06,403.8,7672.26,6230.77,1441.49,0.1879,222.14,7,4.1
ORD00811,2023-03-11,CUST0309,South,Telangana,Consumer,Clothing,Jeans,Online,Debit Card,7,562.62,0.1,3938.34,393.83,3544.51,2378.93,1165.58,0.3288,175.44,9,3.8
ORD00812,2022-04-13,CUST0254,West,Maharashtra,Small Business,Office Supplies,Notebook,Online,UPI,9,272.72,0.25,2454.48,613.62,1840.86,1494.0,346.86,0.1884,169.25,10,4.3
ORD00813,2025-12-16,CUST0659,North,Uttar Pradesh,Small Business,Home Appliances,Microwave,Store,UPI,3,984.78,0.0,2954.34,0.0,2954.34,1872.82,1081.52,0.3661,28.37,9,3.2
ORD00814,2024-02-03,CUST0003,North,Delhi,Corporate,Furniture,Cabinet,Online,Credit Card,9,301.68,0.0,2715.12,0.0,2715.12,1993.75,721.37,0.2657,113.48,3,3.3
ORD00815,2024-01-08,CUST0188,North,Uttar Pradesh,Consumer,Office Supplies,Stapler,Store,Debit Card,1,634.88,0.0,634.88,0.0,634.88,362.05,272.83,0.4297,225.72,1,4.2
